Variable;Valeur
GVL_Troubleshooting.C_Safety.SimulationModeActive;FALSE
GVL_Troubleshooting.C_Safety.SimSafetyActive;FALSE
GVL_Troubleshooting.C_Safety.HwIn_EmergencyChainClosed_DI;TRUE
GVL_Troubleshooting.C_Safety.HwIn_PowerContactorEngaged_DI;TRUE
GVL_Troubleshooting.C_Safety.HwIn_EmergencyBtnCut_HMI;FALSE
GVL_Troubleshooting.C_Safety.Step1_InputModulesOk;TRUE
GVL_Troubleshooting.C_Safety.Step2_EmergencyBtnNotCut;TRUE
GVL_Troubleshooting.C_Safety.Step3_EmergencyChainClosed;TRUE
GVL_Troubleshooting.C_Safety.Step4_ContactorReleased;FALSE
GVL_Troubleshooting.C_Safety.Step5_ArmingAllowed;FALSE
GVL_Troubleshooting.C_Safety.ArmingStep;INT#0
GVL_Troubleshooting.C_Safety.ArmingPulseActive;FALSE
GVL_Troubleshooting.C_Safety.ArmingBusy;FALSE
GVL_Troubleshooting.C_Safety.LockoutActive;FALSE
GVL_Troubleshooting.C_Safety.PowerContactorEngaged;TRUE
GVL_Troubleshooting.C_Safety.PowerCutOffActive;FALSE
GVL_Troubleshooting.C_Safety.PowerCutOffRequest;FALSE
GVL_Troubleshooting.C_Safety.MaintainAActive;TRUE
GVL_Troubleshooting.C_Safety.MaintainBActive;TRUE
GVL_Troubleshooting.C_Safety.AllConditionsMet;TRUE
GVL_Troubleshooting.C_Safety.SafetyError;FALSE
GVL_Troubleshooting.C_Safety.ArmingErrorId;WORD#0
GVL_Troubleshooting.C_Safety.RedundancyTestFailed;FALSE
GVL_Troubleshooting.C_Safety.ArmingFailed;FALSE
GVL_Troubleshooting.C_Safety.WasArmed;TRUE
GVL_Troubleshooting.C_Safety.LastAbortStep;INT#0
GVL_Troubleshooting.C_Safety.LastAbortCause;WORD#0
GVL_Troubleshooting.D_Joystick.Step1_CanBusActive;TRUE
GVL_Troubleshooting.D_Joystick.Step2_JoystickOperational;TRUE
GVL_Troubleshooting.D_Joystick.HwIn_JoyBtnRaw_DI;TRUE
GVL_Troubleshooting.D_Joystick.NeutralXAct;TRUE
GVL_Troubleshooting.D_Joystick.NeutralYAct;FALSE
GVL_Troubleshooting.D_Joystick.Step3_DeadmanPressed;TRUE
GVL_Troubleshooting.D_Joystick.Step4_NeutralAcquired;FALSE
GVL_Troubleshooting.D_Joystick.DeadmanArmed;TRUE
GVL_Troubleshooting.D_Joystick.AllConditionsMet;TRUE
GVL_Troubleshooting.D_Joystick.JoystickSelected;TRUE
GVL_Troubleshooting.D_Joystick.SelJoystickWinch;INT#0
GVL_Troubleshooting.D_Joystick.RawX;INT#4993
GVL_Troubleshooting.D_Joystick.RawY;INT#0
GVL_Troubleshooting.D_Joystick.DeflectionX_Pct;REAL#0
GVL_Troubleshooting.D_Joystick.DeflectionY_Pct;REAL#-100
GVL_Troubleshooting.D_Joystick.DirectionX;INT#0
GVL_Troubleshooting.D_Joystick.DirectionY;INT#-1
GVL_Troubleshooting.E_HomingM1.Step1_ModeAuthorized;FALSE
GVL_Troubleshooting.E_HomingM1.Step2_WinchSelected;TRUE
GVL_Troubleshooting.E_HomingM1.Step3_EncoderAvailable;TRUE
GVL_Troubleshooting.E_HomingM1.HwIn_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.E_HomingM1.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.E_HomingM1.HwIn_TopPositionFree_DI;TRUE
GVL_Troubleshooting.E_HomingM1.Step4_ContactorsReleased;TRUE
GVL_Troubleshooting.E_HomingM1.Step5_BrakeApplied;TRUE
GVL_Troubleshooting.E_HomingM1.TopPositionSensorActive;FALSE
GVL_Troubleshooting.E_HomingM1.BucketIsOpen;FALSE
GVL_Troubleshooting.E_HomingM1.AllConditionsMet;FALSE
GVL_Troubleshooting.E_HomingM1.HomingBusy;FALSE
GVL_Troubleshooting.E_HomingM1.HomingDone;TRUE
GVL_Troubleshooting.E_HomingM1.HomingHomed;TRUE
GVL_Troubleshooting.E_HomingM1.HomingSuspect;FALSE
GVL_Troubleshooting.E_HomingM1.RejectErrorMask;WORD#0
GVL_Troubleshooting.F_HomingM2.Step1_ModeAuthorized;FALSE
GVL_Troubleshooting.F_HomingM2.Step2_WinchSelected;TRUE
GVL_Troubleshooting.F_HomingM2.Step3_EncoderAvailable;TRUE
GVL_Troubleshooting.F_HomingM2.HwIn_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.F_HomingM2.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.F_HomingM2.HwIn_TopPositionFree_DI;TRUE
GVL_Troubleshooting.F_HomingM2.Step4_ContactorsReleased;TRUE
GVL_Troubleshooting.F_HomingM2.Step5_BrakeApplied;TRUE
GVL_Troubleshooting.F_HomingM2.TopPositionSensorActive;FALSE
GVL_Troubleshooting.F_HomingM2.BucketIsOpen;FALSE
GVL_Troubleshooting.F_HomingM2.AllConditionsMet;FALSE
GVL_Troubleshooting.F_HomingM2.HomingBusy;FALSE
GVL_Troubleshooting.F_HomingM2.HomingDone;TRUE
GVL_Troubleshooting.F_HomingM2.HomingHomed;TRUE
GVL_Troubleshooting.F_HomingM2.HomingSuspect;FALSE
GVL_Troubleshooting.F_HomingM2.RejectErrorMask;WORD#0
GVL_Troubleshooting.G_CycleSemiAuto.Idx101_ModeSemiAutoActive;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx102_PowerAndSafetyOk;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx103_HeartbeatIhmOk;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx104_DeadmanArmed;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx105_MancheDeflechi;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx106_HomedM1M2;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx107_StartCycleRequest;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx108_AbortCycleRequest;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx201_Ready;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx202_Busy;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx203_Done;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx204_Error;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx205_ErrorId;WORD#0
GVL_Troubleshooting.G_CycleSemiAuto.Idx217_FaultLatched;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx218_FaultLatchedId;WORD#0
GVL_Troubleshooting.G_CycleSemiAuto.Idx206_Step;E_AutoCycleStep.AX3_OPEN_BUCKET
GVL_Troubleshooting.G_CycleSemiAuto.Idx208_StepAtError;E_AutoCycleStep.AX0_REPOS
GVL_Troubleshooting.G_CycleSemiAuto.Idx209_WaitingForOperator;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx210_WaitingForProcess;TRUE
GVL_Troubleshooting.G_CycleSemiAuto.Idx211_OperatorActionId;WORD#1027
GVL_Troubleshooting.G_CycleSemiAuto.Idx213_ExpectedAxis;E_OperatorAxis.JOYSTICK_Y
GVL_Troubleshooting.G_CycleSemiAuto.Idx214_ExpectedDirection;INT#-1
GVL_Troubleshooting.G_CycleSemiAuto.Idx215_WaitingResume;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx216_PausedState;E_AutoCycleStep.AX3_OPEN_BUCKET
GVL_Troubleshooting.G_CycleSemiAuto.Idx301_TargetPosition;INT#3
GVL_Troubleshooting.G_CycleSemiAuto.Idx302_TargetDepth_M;REAL#-12.5
GVL_Troubleshooting.G_CycleSemiAuto.Idx303_KoboldBottomTouch;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx304_SpeedMismatchActive;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx305_LimitLegalReached;FALSE
GVL_Troubleshooting.G_CycleSemiAuto.Idx306_WinchSyncError;FALSE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx101_M1_CablePos_M;REAL#7.14526367
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx102_M2_CablePos_M;REAL#21.3383789
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx103_SyncDelta_M;REAL#0
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx201_JoyYRaw_Pct;REAL#0
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx202_SyncEnabled_IHM;TRUE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx203_ArbitratedSpeed_Pct;REAL#0
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx302_SyncFaultActive;FALSE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx303_M1_AscentPermit;TRUE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx304_M2_AscentPermit;TRUE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx401_SyncMotionAllowed;FALSE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx402_M1_SetpointSpeed_Pct;REAL#0
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx403_M2_SetpointSpeed_Pct;REAL#0
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx501_M1_CmdRelayFwd_DQ;FALSE
GVL_Troubleshooting.H_LevageSynchroniseM1M2.Idx502_M2_CmdRelayFwd_DQ;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx101_EncoderRawPos;DINT#16784152
GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx102_CablePos_M;REAL#7.14526367
GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx103_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx105_ThermalOk_DI;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx201_JoyRawPhysical_ANA;INT#0
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx202_JoyScaledPhysical_Pct;REAL#-100
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx203_HmiManualCmd_BtnAscent;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx204_HmiManualCmd_BtnDescent;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx205_CycleAutoCmd_Pct;REAL#0
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx206_ModeActive;E_Mode.SEMI_AUTO
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx207_BypassOperatorComm;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx208_ArbitratedSpeed_Pct;REAL#0
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx209_ArbitratedDirection;INT#0
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx210_CoupledUserRequestDirection;INT#-1
GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx211_CoupledUserRequestActive;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx302_SafeStopActive;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx303_PowerCutOffActive;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx304_TopSensorPhysical_DI;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx305_TopSensorBypassActive;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx306_AscentPermitEffective;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx307_SlackCablePhysical_DI;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx308_SlackCableBypassActive;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx309_DescendPermitEffective;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx310_ErrorOperatorComm;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx311_ErrorEncoder;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx312_ErrorPhaseRotation;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx313_ErrorMecaA;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx314_ErrorMecaB;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx315_ErrorMecaC;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx316_ErrorMecaD;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx317_ErrorMecaE;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx318_ErrorBrakeThermal;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx319_ErrorOppositeDir;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx320_ErrorNoMovement;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx321_CfgTopLimitM;REAL#7.5
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx322_CablePosM;REAL#7.14526367
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx323_TopLimitReached;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx324_AscentBlockedByTopLimit;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx325_BypassTopLimitSoftware;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx326_BypassTopLimitSoftCommun;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx327_BypassTopLimitSwitch;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx328_BypassTopLimitSwitchCommun;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx329_BypassGlobal;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx330_BypassGlobalCommun;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx401_MotionAllowed;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx402_SpeedStepCalculated;INT#0
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx403_SpeedRamp_Pct;REAL#0
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx404_BrakeReleaseAuthorized;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx405_FinalInterlockState;E_WinchFinalInterlockState.READY
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx406_FinalInterlockReason;E_WinchFinalInterlockReason.NONE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx407_FinalAuthorizedStep;INT#0
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx408_BrakeCommandOpenConfirmed;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx409_BrakeTimeoutElapsed;TIME#0ms
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx410_RestartDelayElapsed;TIME#750ms
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx411_StepDelayElapsed;TIME#0ms
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx412_InTopSlowdownZone;TRUE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx413_InBottomSlowdownZone;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx414_BottomLimitActiveM;REAL#-19
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx415_MotorRequest;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx416_RestartRequired;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx417_RestartInhibit;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx418_NeutralRequestSeen;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx501_CmdRelayAscent_DQ;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx502_CmdRelayDescent_DQ;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx503_CmdSpeedContactor1_DQ;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx504_CmdSpeedContactor4_DQ;FALSE
GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx505_CmdBrakeRelease_RQ;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx101_EncoderRawPos;DINT#16838072
GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx102_CablePos_M;REAL#21.3383789
GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx103_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx104_BrakeApplied;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx105_ThermalOk_DI;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx201_JoyRawPhysical_ANA;INT#0
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx202_JoyScaledPhysical_Pct;REAL#-100
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx203_HmiManualCmd_BtnAscent;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx204_HmiManualCmd_BtnDescent;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx205_CycleAutoCmd_Pct;REAL#0
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx206_ModeActive;E_Mode.SEMI_AUTO
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx207_BypassOperatorComm;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx208_ArbitratedSpeed_Pct;REAL#20
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx209_ArbitratedDirection;INT#-1
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx210_CoupledUserRequestDirection;INT#-1
GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx211_CoupledUserRequestActive;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx302_SafeStopActive;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx303_PowerCutOffActive;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx304_TopSensorPhysical_DI;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx305_TopSensorBypassActive;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx306_AscentPermitEffective;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx307_SlackCablePhysical_DI;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx308_SlackCableBypassActive;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx309_DescendPermitEffective;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx310_ErrorOperatorComm;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx311_ErrorEncoder;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx312_ErrorPhaseRotation;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx313_ErrorMecaA;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx314_ErrorMecaB;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx315_ErrorMecaC;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx316_ErrorMecaD;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx317_ErrorMecaE;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx318_ErrorBrakeThermal;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx319_ErrorOppositeDir;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx320_ErrorNoMovement;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx321_CfgTopLimitM;REAL#7.5
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx322_CablePosM;REAL#21.3383789
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx323_TopLimitReached;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx324_AscentBlockedByTopLimit;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx325_BypassTopLimitSoftware;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx326_BypassTopLimitSoftCommun;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx327_BypassTopLimitSwitch;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx328_BypassTopLimitSwitchCommun;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx329_BypassGlobal;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Safety_300.Idx330_BypassGlobalCommun;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx401_MotionAllowed;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx402_SpeedStepCalculated;INT#1
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx403_SpeedRamp_Pct;REAL#20
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx404_BrakeReleaseAuthorized;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx405_FinalInterlockState;E_WinchFinalInterlockState.WAIT_RESTART_DELAY
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx406_FinalInterlockReason;E_WinchFinalInterlockReason.NONE
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx407_FinalAuthorizedStep;INT#1
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx408_BrakeCommandOpenConfirmed;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx409_BrakeTimeoutElapsed;TIME#0ms
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx410_RestartDelayElapsed;TIME#0ms
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx411_StepDelayElapsed;TIME#0ms
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx412_InTopSlowdownZone;TRUE
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx413_InBottomSlowdownZone;FALSE
GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx414_BottomLimitActiveM;REAL#-4.806885
