Variable;Valeur
GVL_Troubleshooting.Inputs.Operator.JoyXRaw_ANA1;INT#10000
GVL_Troubleshooting.Inputs.Operator.JoyYRaw_ANA2;INT#5000
GVL_Troubleshooting.Inputs.Operator.JoyBtnRaw;TRUE
GVL_Troubleshooting.Inputs.Operator.CanBusState;INT#2
GVL_Troubleshooting.Inputs.Operator.JOY1_DeviceState;DEVICE_STATE.RUNNING
GVL_Troubleshooting.Inputs.Machine.PowerContactorEngaged_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.EmergencyChainClosed_DI;TRUE
GVL_Troubleshooting.Inputs.Machine.PhaseRotationOk_DI;TRUE
GVL_Troubleshooting.Inputs.Machine.M1_M2_M3_BrakeThermalOk_DI;TRUE
GVL_Troubleshooting.Inputs.Machine.M1_M2_KoboldBottomTouch_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.HydraulicThermalOk_DI;TRUE
GVL_Troubleshooting.Inputs.Machine.ConveyorInfeedReady_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.TremieFull_OR_GateRaised_DI;FALSE
GVL_Troubleshooting.Safety.SimulationModeActive;TRUE
GVL_Troubleshooting.Safety.SimSafetyActive;TRUE
GVL_Troubleshooting.Safety.HwIn_EmergencyChainClosed_DI;TRUE
GVL_Troubleshooting.Safety.HwIn_PowerContactorEngaged_DI;FALSE
GVL_Troubleshooting.Safety.HwIn_EmergencyBtnCut_HMI;FALSE
GVL_Troubleshooting.Safety.Step1_InputModulesOk;TRUE
GVL_Troubleshooting.Safety.Step2_EmergencyBtnNotCut;TRUE
GVL_Troubleshooting.Safety.Step3_EmergencyChainClosed;TRUE
GVL_Troubleshooting.Safety.Step4_ContactorReleased;TRUE
GVL_Troubleshooting.Safety.Step5_ArmingAllowed;TRUE
GVL_Troubleshooting.Safety.ArmingStep;INT#0
GVL_Troubleshooting.Safety.ArmingPulseActive;FALSE
GVL_Troubleshooting.Safety.ArmingBusy;FALSE
GVL_Troubleshooting.Safety.LockoutActive;FALSE
GVL_Troubleshooting.Safety.PowerContactorEngaged;FALSE
GVL_Troubleshooting.Safety.PowerCutOffActive;FALSE
GVL_Troubleshooting.Safety.PowerCutOffRequest;FALSE
GVL_Troubleshooting.Safety.MaintainAActive;TRUE
GVL_Troubleshooting.Safety.MaintainBActive;TRUE
GVL_Troubleshooting.Safety.AllConditionsMet;FALSE
GVL_Troubleshooting.Safety.SafetyError;FALSE
GVL_Troubleshooting.Safety.ArmingErrorId;WORD#0
GVL_Troubleshooting.Safety.RedundancyTestFailed;FALSE
GVL_Troubleshooting.Safety.ArmingFailed;FALSE
GVL_Troubleshooting.Safety.LastAbortStep;INT#0
GVL_Troubleshooting.Safety.LastAbortCause;WORD#0
GVL_Troubleshooting.Joystick.Step1_CanBusActive;TRUE
GVL_Troubleshooting.Joystick.Step2_JoystickOperational;TRUE
GVL_Troubleshooting.Joystick.HwIn_JoyBtnRaw_DI;TRUE
GVL_Troubleshooting.Joystick.NeutralXAct;FALSE
GVL_Troubleshooting.Joystick.NeutralYAct;TRUE
GVL_Troubleshooting.Joystick.Step3_DeadmanPressed;TRUE
GVL_Troubleshooting.Joystick.Step4_NeutralAcquired;FALSE
GVL_Troubleshooting.Joystick.DeadmanArmed;FALSE
GVL_Troubleshooting.Joystick.AllConditionsMet;FALSE
GVL_Troubleshooting.Joystick.JoystickSelected;TRUE
GVL_Troubleshooting.Joystick.SelJoystickWinch;INT#0
GVL_Troubleshooting.Joystick.RawX;INT#10000
GVL_Troubleshooting.Joystick.RawY;INT#5000
GVL_Troubleshooting.Joystick.DeflectionX_Pct;REAL#0
GVL_Troubleshooting.Joystick.DeflectionY_Pct;REAL#0
GVL_Troubleshooting.Joystick.DirectionX;INT#0
GVL_Troubleshooting.Joystick.DirectionY;INT#0
GVL_Troubleshooting.HomingM1.Step1_ModeAuthorized;TRUE
GVL_Troubleshooting.HomingM1.Step2_WinchSelected;TRUE
GVL_Troubleshooting.HomingM1.Step3_EncoderAvailable;TRUE
GVL_Troubleshooting.HomingM1.HwIn_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.HomingM1.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.HomingM1.HwIn_TopPositionFree_DI;FALSE
GVL_Troubleshooting.HomingM1.Step4_ContactorsReleased;TRUE
GVL_Troubleshooting.HomingM1.Step5_BrakeApplied;TRUE
GVL_Troubleshooting.HomingM1.TopPositionSensorActive;TRUE
GVL_Troubleshooting.HomingM1.BucketIsOpen;FALSE
GVL_Troubleshooting.HomingM1.AllConditionsMet;TRUE
GVL_Troubleshooting.HomingM1.HomingBusy;FALSE
GVL_Troubleshooting.HomingM1.HomingDone;FALSE
GVL_Troubleshooting.HomingM1.HomingHomed;FALSE
GVL_Troubleshooting.HomingM1.HomingSuspect;FALSE
GVL_Troubleshooting.HomingM1.RejectErrorMask;WORD#0
GVL_Troubleshooting.HomingM2.Step1_ModeAuthorized;TRUE
GVL_Troubleshooting.HomingM2.Step2_WinchSelected;TRUE
GVL_Troubleshooting.HomingM2.Step3_EncoderAvailable;TRUE
GVL_Troubleshooting.HomingM2.HwIn_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.HomingM2.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.HomingM2.HwIn_TopPositionFree_DI;FALSE
GVL_Troubleshooting.HomingM2.Step4_ContactorsReleased;TRUE
GVL_Troubleshooting.HomingM2.Step5_BrakeApplied;TRUE
GVL_Troubleshooting.HomingM2.TopPositionSensorActive;TRUE
GVL_Troubleshooting.HomingM2.BucketIsOpen;FALSE
GVL_Troubleshooting.HomingM2.AllConditionsMet;TRUE
GVL_Troubleshooting.HomingM2.HomingBusy;FALSE
GVL_Troubleshooting.HomingM2.HomingDone;FALSE
GVL_Troubleshooting.HomingM2.HomingHomed;FALSE
GVL_Troubleshooting.HomingM2.HomingSuspect;FALSE
GVL_Troubleshooting.HomingM2.RejectErrorMask;WORD#0
GVL_Troubleshooting.CycleSemiAuto.Idx101_ModeSemiAutoActive;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx102_PowerAndSafetyOk;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx103_HeartbeatIhmOk;TRUE
GVL_Troubleshooting.CycleSemiAuto.Idx104_DeadmanArmed;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx105_MancheDeflechi;TRUE
GVL_Troubleshooting.CycleSemiAuto.Idx106_HomedM1M2;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx107_StartCycleRequest;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx108_AbortCycleRequest;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx201_Ready;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx202_Busy;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx203_Done;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx204_Error;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx205_ErrorId;WORD#0
GVL_Troubleshooting.CycleSemiAuto.Idx206_Step;E_CycleStep.X0_PREPARATION
GVL_Troubleshooting.CycleSemiAuto.Idx208_StepAtError;E_CycleStep.X0_PREPARATION
GVL_Troubleshooting.CycleSemiAuto.Idx209_WaitingForOperator;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx210_WaitingForProcess;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx211_OperatorActionId;WORD#0
GVL_Troubleshooting.CycleSemiAuto.Idx213_ExpectedAxis;E_OperatorAxis.JOYSTICK_Y
GVL_Troubleshooting.CycleSemiAuto.Idx214_ExpectedDirection;INT#0
GVL_Troubleshooting.CycleSemiAuto.Idx215_WaitingResume;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx216_PausedState;E_CycleStep.X0_PREPARATION
GVL_Troubleshooting.CycleSemiAuto.Idx301_TargetPosition;INT#0
GVL_Troubleshooting.CycleSemiAuto.Idx302_TargetDepth_M;REAL#-12.5
GVL_Troubleshooting.CycleSemiAuto.Idx303_KoboldBottomTouch;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx304_SpeedMismatchActive;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx305_LimitLegalReached;FALSE
GVL_Troubleshooting.CycleSemiAuto.Idx306_WinchSyncError;FALSE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx101_M1_CablePos_M;REAL#244.140625
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx102_M2_CablePos_M;REAL#244.140625
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx103_SyncDelta_M;REAL#0
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx201_JoyYRaw_Pct;REAL#0
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx202_SyncEnabled_IHM;TRUE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx203_ArbitratedSpeed_Pct;REAL#0
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx302_SyncFaultActive;FALSE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx303_M1_AscentPermit;FALSE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx304_M2_AscentPermit;FALSE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx401_SyncMotionAllowed;FALSE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx402_M1_SetpointSpeed_Pct;REAL#0
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx403_M2_SetpointSpeed_Pct;REAL#0
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx501_M1_CmdRelayFwd_DQ;FALSE
GVL_Troubleshooting.LevageSynchroniseM1M2.Idx502_M2_CmdRelayFwd_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Inputs_100.Idx101_EncoderRawPos;DINT#1000000
GVL_Troubleshooting.LevageUnitaireM1.Inputs_100.Idx102_CablePos_M;REAL#244.140625
GVL_Troubleshooting.LevageUnitaireM1.Inputs_100.Idx103_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Inputs_100.Idx105_ThermalOk_DI;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx201_JoyRawPhysical_ANA;INT#5000
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx202_JoyScaledPhysical_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx203_HmiManualCmd_BtnAscent;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx204_HmiManualCmd_BtnDescent;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx205_CycleAutoCmd_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx206_ModeActive;E_Mode.MAINT_N1
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx207_BypassOperatorComm;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx208_ArbitratedSpeed_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx209_ArbitratedDirection;INT#0
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx210_CoupledUserRequestDirection;INT#0
GVL_Troubleshooting.LevageUnitaireM1.Demandes_200.Idx211_CoupledUserRequestActive;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx302_SafeStopActive;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx303_PowerCutOffActive;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx304_TopSensorPhysical_DI;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx305_TopSensorBypassActive;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx306_AscentPermitEffective;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx307_SlackCablePhysical_DI;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx308_SlackCableBypassActive;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx309_DescendPermitEffective;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx310_ErrorOperatorComm;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx311_ErrorEncoder;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx312_ErrorPhaseRotation;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx313_ErrorMecaA;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx314_ErrorMecaB;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx315_ErrorMecaC;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx316_ErrorMecaD;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx317_ErrorMecaE;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx318_ErrorBrakeThermal;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx319_ErrorOppositeDir;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx320_ErrorNoMovement;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx321_CfgTopLimitM;REAL#7.5
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx322_CablePosM;REAL#244.140625
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx323_TopLimitReached;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx324_AscentBlockedByTopLimit;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx325_BypassTopLimitSoftware;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx326_BypassTopLimitSoftCommun;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx327_BypassTopLimitSwitch;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx328_BypassTopLimitSwitchCommun;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx329_BypassGlobal;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Safety_300.Idx330_BypassGlobalCommun;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx401_MotionAllowed;TRUE
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx402_SpeedStepCalculated;INT#0
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx403_SpeedRamp_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx404_BrakeReleaseAuthorized;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx405_FinalInterlockState;E_WinchFinalInterlockState.DISABLED
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx406_FinalInterlockReason;E_WinchFinalInterlockReason.NONE
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx407_FinalAuthorizedStep;INT#0
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx408_BrakeCommandOpenConfirmed;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx409_BrakeTimeoutElapsed;TIME#0ms
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx410_RestartDelayElapsed;TIME#0ms
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx411_StepDelayElapsed;TIME#0ms
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx412_InTopSlowdownZone;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx413_InBottomSlowdownZone;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Control_400.Idx414_BottomLimitActiveM;REAL#-15
GVL_Troubleshooting.LevageUnitaireM1.Outputs_500.Idx501_CmdRelayAscent_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Outputs_500.Idx502_CmdRelayDescent_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Outputs_500.Idx503_CmdSpeedContactor1_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Outputs_500.Idx504_CmdSpeedContactor4_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM1.Outputs_500.Idx505_CmdBrakeRelease_RQ;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Inputs_100.Idx101_EncoderRawPos;DINT#1000000
GVL_Troubleshooting.LevageUnitaireM2.Inputs_100.Idx102_CablePos_M;REAL#244.140625
GVL_Troubleshooting.LevageUnitaireM2.Inputs_100.Idx103_ContactorsReleased_DI;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Inputs_100.Idx104_BrakeApplied;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Inputs_100.Idx105_ThermalOk_DI;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx201_JoyRawPhysical_ANA;INT#5000
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx202_JoyScaledPhysical_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx203_HmiManualCmd_BtnAscent;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx204_HmiManualCmd_BtnDescent;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx205_CycleAutoCmd_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx206_ModeActive;E_Mode.MAINT_N1
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx207_BypassOperatorComm;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx208_ArbitratedSpeed_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx209_ArbitratedDirection;INT#0
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx210_CoupledUserRequestDirection;INT#0
GVL_Troubleshooting.LevageUnitaireM2.Demandes_200.Idx211_CoupledUserRequestActive;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx302_SafeStopActive;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx303_PowerCutOffActive;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx304_TopSensorPhysical_DI;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx305_TopSensorBypassActive;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx306_AscentPermitEffective;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx307_SlackCablePhysical_DI;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx308_SlackCableBypassActive;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx309_DescendPermitEffective;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx310_ErrorOperatorComm;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx311_ErrorEncoder;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx312_ErrorPhaseRotation;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx313_ErrorMecaA;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx314_ErrorMecaB;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx315_ErrorMecaC;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx316_ErrorMecaD;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx317_ErrorMecaE;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx318_ErrorBrakeThermal;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx319_ErrorOppositeDir;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx320_ErrorNoMovement;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx321_CfgTopLimitM;REAL#7.5
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx322_CablePosM;REAL#244.140625
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx323_TopLimitReached;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx324_AscentBlockedByTopLimit;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx325_BypassTopLimitSoftware;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx326_BypassTopLimitSoftCommun;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx327_BypassTopLimitSwitch;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx328_BypassTopLimitSwitchCommun;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx329_BypassGlobal;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Safety_300.Idx330_BypassGlobalCommun;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx401_MotionAllowed;TRUE
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx402_SpeedStepCalculated;INT#0
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx403_SpeedRamp_Pct;REAL#0
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx404_BrakeReleaseAuthorized;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx405_FinalInterlockState;E_WinchFinalInterlockState.DISABLED
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx406_FinalInterlockReason;E_WinchFinalInterlockReason.NONE
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx407_FinalAuthorizedStep;INT#0
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx408_BrakeCommandOpenConfirmed;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx409_BrakeTimeoutElapsed;TIME#0ms
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx410_RestartDelayElapsed;TIME#0ms
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx411_StepDelayElapsed;TIME#0ms
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx412_InTopSlowdownZone;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx413_InBottomSlowdownZone;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Control_400.Idx414_BottomLimitActiveM;REAL#-15
GVL_Troubleshooting.LevageUnitaireM2.Outputs_500.Idx501_CmdRelayAscent_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Outputs_500.Idx502_CmdRelayDescent_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Outputs_500.Idx503_CmdSpeedContactor1_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Outputs_500.Idx504_CmdSpeedContactor4_DQ;FALSE
GVL_Troubleshooting.LevageUnitaireM2.Outputs_500.Idx505_CmdBrakeRelease_RQ;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx101_BucketIsOpen;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx102_BucketIsClosed;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx103_OffsetPos_M;REAL#0
GVL_Troubleshooting.BenneOuvertureFermeture.Idx104_AutoSeqActive;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx105_StateIncoherent;TRUE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx106_FBState;E_State.ERROR
GVL_Troubleshooting.BenneOuvertureFermeture.Idx107_LastPosM2Open_M;REAL#0
GVL_Troubleshooting.BenneOuvertureFermeture.Idx108_LastPosM2Close_M;REAL#0
GVL_Troubleshooting.BenneOuvertureFermeture.Idx109_BucketTooOpen;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx110_BucketTooClosed;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx111_BucketIsIntermediate;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx112_DeltaPosition_M;REAL#0
GVL_Troubleshooting.BenneOuvertureFermeture.Idx113_MachineHomed;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx114_MachineHomingStep;INT#10
GVL_Troubleshooting.BenneOuvertureFermeture.Idx115_MachineHomingFailed;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx116_M1ReferenceMissing;TRUE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx117_M2ReferenceMissing;TRUE
