Variable;Valeur
GVL_IHM.M2TreuilBenne.Bypass.EncoderFault;FALSE
GVL_IHM.M2TreuilBenne.Bypass.ContactorFeedback;FALSE
GVL_IHM.M2TreuilBenne.Bypass.PhaseRotation;FALSE
GVL_IHM.M2TreuilBenne.Bypass.BrakeThermal;FALSE
GVL_IHM.M2TreuilBenne.Bypass.MotorThermal;FALSE
GVL_IHM.M2TreuilBenne.Bypass.TopLimitSwitch;FALSE
GVL_IHM.M2TreuilBenne.Bypass.TopLimitSoftware;FALSE
GVL_IHM.M2TreuilBenne.Bypass.CableLimitSwitch;FALSE
GVL_IHM.M2TreuilBenne.Bypass.LimitLegal;FALSE
GVL_IHM.M2TreuilBenne.Bypass.MecaA;FALSE
GVL_IHM.M2TreuilBenne.Bypass.MecaB;FALSE
GVL_IHM.M2TreuilBenne.Bypass.MecaC;FALSE
GVL_IHM.M2TreuilBenne.Bypass.MecaD;FALSE
GVL_IHM.M2TreuilBenne.Bypass.MecaE;FALSE
GVL_IHM.M2TreuilBenne.Bypass.Safety;FALSE
GVL_IHM.M2TreuilBenne.Bypass.Process;FALSE
GVL_IHM.M2TreuilBenne.Bypass.Global;FALSE
GVL_IHM.M2TreuilBenne.Bypass.Initialized;TRUE
GVL_IHM.M2TreuilBenne.Bucket.Cmd.BtnOpen;FALSE
GVL_IHM.M2TreuilBenne.Bucket.Cmd.BtnClose;FALSE
GVL_IHM.M2TreuilBenne.Bucket.Cmd.BtnReset;FALSE
GVL_IHM.M2TreuilBenne.Bucket.Cmd.BtnConfirmOpenPos;FALSE
GVL_IHM.M2TreuilBenne.Bucket.Cmd.BtnConfirmClosePos;FALSE
GVL_IHM.M2TreuilBenne.Bucket.Cmd.TglManualBucketLimits;TRUE
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.IsOpen;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.IsClosed;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.TooOpen;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.TooClosed;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.IsIntermediate;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.LastPosM2Open;REAL#0
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.LastPosM2Close;REAL#0
GVL_IHM.M2TreuilBenne.Bucket.State.MechState.StateIncoherent;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.FBState;E_State.DISABLED
GVL_IHM.M2TreuilBenne.Bucket.State.ActiveOffset_M;REAL#0
GVL_IHM.M2TreuilBenne.Bucket.State.M2StartStop;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.M2Direction;INT#0
GVL_IHM.M2TreuilBenne.Bucket.State.M2ForceSlowSpeed;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.Ready;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.Busy;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.Done;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.Error;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.ErrorId;WORD#0
GVL_IHM.M2TreuilBenne.Bucket.State.RemainingTravel_M;REAL#0
GVL_IHM.M2TreuilBenne.Bucket.State.DeltaPosition_M;REAL#0
GVL_IHM.M2TreuilBenne.Bucket.State.CloseActive;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.OpenActive;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.M2PositionCorrected;REAL#0
GVL_IHM.M2TreuilBenne.Bucket.State.AutoBucketSeqActive;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.CoupledDiveOpenArmed;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.CoupledAscentCloseArmed;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.ControlAscentActive;FALSE
GVL_IHM.M2TreuilBenne.Bucket.State.CoupledMotionBlockedByBucket;FALSE
GVL_IHM.M2TreuilBenne.Bucket.Cfg.Config.OffsetOpenM;REAL#0
GVL_IHM.M2TreuilBenne.Bucket.Cfg.Config.OffsetCloseM;REAL#15
GVL_IHM.M2TreuilBenne.Bucket.Cfg.Config.CoherenceLimitM;REAL#1
GVL_IHM.M2TreuilBenne.Bucket.Cfg.Config.CloseAnticipationM;REAL#1
GVL_IHM.M2TreuilBenne.Bucket.Cfg.Config.OpenAnticipationM;REAL#1.3
GVL_IHM.M2TreuilBenne.Bucket.Cfg.CfgTimeoutDuration;TIME#1m
GVL_IHM.M2TreuilBenne.Bucket.Cfg.Initialized;TRUE
GVL_IHM.M2TreuilBenne.Bucket.Bypass.Global;FALSE
GVL_IHM.M2TreuilBenne.Bucket.Bypass.Initialized;FALSE
GVL_IHM.Modes.Cmd.SelMode;E_Mode.MAINT_N1
GVL_IHM.Modes.Cmd.BtnFaultReset;FALSE
GVL_IHM.Modes.Cmd.BtnModeReset;FALSE
GVL_IHM.Modes.Cmd.BtnEmergencyArming;FALSE
GVL_IHM.Modes.Cmd.BtnEmergencyCutOff;FALSE
GVL_IHM.Modes.Cmd.SelJoystickWinch;INT#0
GVL_IHM.Modes.Cmd.TglJoystickMaster;TRUE
GVL_IHM.Modes.State.CurrentMode;E_Mode.DISABLE
GVL_IHM.Modes.State.PowerContactorEngaged;FALSE
GVL_IHM.Modes.State.AnyFaultActive;TRUE
GVL_IHM.Modes.State.PowerCutOffActive;FALSE
GVL_IHM.Modes.State.EmergencyChainOk;FALSE
GVL_IHM.Modes.State.PowerContactorOk;FALSE
GVL_IHM.Modes.State.EmergencyArmable;FALSE
GVL_IHM.Modes.State.EmergencyArmingBusy;FALSE
GVL_IHM.Modes.State.RedundancyTestFailed;FALSE
GVL_IHM.Modes.State.EmergencyArmingFailed;FALSE
GVL_IHM.Network.BusCanOpen.Online;FALSE
GVL_IHM.Network.BusCanOpen.Operational;FALSE
GVL_IHM.Network.BusCanOpen.Error;FALSE
GVL_IHM.Network.BusCanOpen.ErrorId;WORD#0
GVL_IHM.Network.BusCanOpen.State;E_Diag_State.DISABLED
GVL_IHM.Network.BusCanOpen.StateAtError;E_Diag_State.DISABLED
GVL_IHM.Network.Joystick.Online;FALSE
GVL_IHM.Network.Joystick.Operational;FALSE
GVL_IHM.Network.Joystick.Error;TRUE
GVL_IHM.Network.Joystick.ErrorId;WORD#3
GVL_IHM.Network.Joystick.State;E_Diag_State.ERROR
GVL_IHM.Network.Joystick.StateAtError;E_Diag_State.DISABLED
GVL_IHM.Network.CanError;TRUE
GVL_IHM.Network.CanErrorId;WORD#3
GVL_IHM.Network.BusEthercat.Online;FALSE
GVL_IHM.Network.BusEthercat.Operational;FALSE
GVL_IHM.Network.BusEthercat.Error;FALSE
GVL_IHM.Network.BusEthercat.ErrorId;WORD#0
GVL_IHM.Network.BusEthercat.State;E_Diag_State.DISABLED
GVL_IHM.Network.BusEthercat.StateAtError;E_Diag_State.DISABLED
GVL_IHM.Network.EncoderM1.Online;FALSE
GVL_IHM.Network.EncoderM1.Operational;FALSE
GVL_IHM.Network.EncoderM1.Error;TRUE
GVL_IHM.Network.EncoderM1.ErrorId;WORD#32
GVL_IHM.Network.EncoderM1.State;E_Diag_State.ERROR
GVL_IHM.Network.EncoderM1.StateAtError;E_Diag_State.DISABLED
GVL_IHM.Network.EncoderM2.Online;FALSE
GVL_IHM.Network.EncoderM2.Operational;FALSE
GVL_IHM.Network.EncoderM2.Error;TRUE
GVL_IHM.Network.EncoderM2.ErrorId;WORD#48
GVL_IHM.Network.EncoderM2.State;E_Diag_State.ERROR
GVL_IHM.Network.EncoderM2.StateAtError;E_Diag_State.DISABLED
GVL_IHM.Network.VariateurM3.Online;FALSE
GVL_IHM.Network.VariateurM3.Operational;FALSE
GVL_IHM.Network.VariateurM3.Error;TRUE
GVL_IHM.Network.VariateurM3.ErrorId;WORD#16
GVL_IHM.Network.VariateurM3.State;E_Diag_State.ERROR
GVL_IHM.Network.VariateurM3.StateAtError;E_Diag_State.DISABLED
GVL_IHM.Network.EcatError;TRUE
GVL_IHM.Network.EcatErrorId;WORD#65520
GVL_IHM.Network.InputModules.LocalDigitalIoOk;FALSE
GVL_IHM.Network.InputModules.Vh0800EndOk;FALSE
GVL_IHM.Network.InputModules.Vh0808EtpOk;FALSE
GVL_IHM.Network.InputModules.Fault;FALSE
GVL_IHM.Network.Bypass.Joystick;FALSE
GVL_IHM.Network.Bypass.EncoderM1;FALSE
GVL_IHM.Network.Bypass.EncoderM2;FALSE
GVL_IHM.Network.Bypass.VariateurM3;FALSE
GVL_IHM.Network.Bypass.IhmHeartbeat;TRUE
GVL_IHM.Network.Bypass.Global;FALSE
GVL_IHM.Network.Bypass.Initialized;FALSE
GVL_IHM.OperatorAction.ActionId;WORD#0
GVL_IHM.OperatorAction.Text;''
GVL_IHM.TranslationM3.Cmd.SelPositioning;FALSE
GVL_IHM.TranslationM3.Cmd.SelTarget;INT#0
GVL_IHM.TranslationM3.Cmd.BtnFwd;FALSE
GVL_IHM.TranslationM3.Cmd.BtnRev;FALSE
GVL_IHM.TranslationM3.Cmd.SetFreq_Hz;REAL#20
GVL_IHM.TranslationM3.Cmd.InvertDirection;FALSE
GVL_IHM.TranslationM3.Cmd.TglMaintenanceZoneAccess;FALSE
GVL_IHM.TranslationM3.Cmd.Initialized;TRUE
GVL_IHM.TranslationM3.State.FBState;E_State.DISABLED
GVL_IHM.TranslationM3.State.Ready;FALSE
GVL_IHM.TranslationM3.State.Busy;FALSE
GVL_IHM.TranslationM3.State.Done;FALSE
GVL_IHM.TranslationM3.State.Error;FALSE
GVL_IHM.TranslationM3.State.ErrorId;WORD#0
GVL_IHM.TranslationM3.State.BrakeCmd;FALSE
GVL_IHM.TranslationM3.State.BrakeFeedback;FALSE
GVL_IHM.TranslationM3.State.PositionSensorTarget;FALSE
GVL_IHM.TranslationM3.State.PositionReached;FALSE
GVL_IHM.TranslationM3.State.JoystickDeflection_Pct;REAL#0
GVL_IHM.TranslationM3.State.DriveActualFreq_Hz;REAL#0
GVL_IHM.TranslationM3.State.DriveControlWord;WORD#0
GVL_IHM.TranslationM3.State.DriveFreqRef_Hz;REAL#0
GVL_IHM.TranslationM3.State.ActiveDirection;INT#0
GVL_IHM.TranslationM3.State.ActiveSpeedRef_Pct;REAL#0
GVL_IHM.TranslationM3.State.FinalInterlockState;E_State.DISABLED
GVL_IHM.TranslationM3.State.FinalInterlockReason;E_TranslationFinalInterlockReason.NONE
GVL_IHM.TranslationM3.State.FinalInterlockError;FALSE
GVL_IHM.TranslationM3.State.FinalInterlockErrorId;WORD#0
GVL_IHM.TranslationM3.State.BrakeCommandOpenConfirmed;FALSE
GVL_IHM.TranslationM3.State.FinalBrakeTimeoutElapsed;TIME#0ms
GVL_IHM.TranslationM3.State.DriveCommReady;FALSE
GVL_IHM.TranslationM3.State.DrivePowerReady;FALSE
GVL_IHM.TranslationM3.State.PositionTremie;FALSE
GVL_IHM.TranslationM3.State.PositionPV;FALSE
GVL_IHM.TranslationM3.State.PositionP2;FALSE
GVL_IHM.TranslationM3.State.PositionP1;FALSE
GVL_IHM.TranslationM3.State.PositionMaintenance;FALSE
GVL_IHM.TranslationM3.State.AtTremie;FALSE
GVL_IHM.TranslationM3.State.AtPV;FALSE
GVL_IHM.TranslationM3.State.AtP2;FALSE
GVL_IHM.TranslationM3.State.AtP1;FALSE
GVL_IHM.TranslationM3.State.AtMaintenance;FALSE
GVL_IHM.TranslationM3.State.EstimatedPosM3_M;REAL#0
GVL_IHM.TranslationM3.State.SensorsWord;BYTE#0
GVL_IHM.TranslationM3.State.SensorWordIncoherent;FALSE
GVL_IHM.TranslationM3.State.LimitSwitchFwd;FALSE
GVL_IHM.TranslationM3.State.LimitSwitchRev;FALSE
GVL_IHM.TranslationM3.State.DriveThermalOk;FALSE
GVL_IHM.TranslationM3.State.MaintenanceTargetEnable;FALSE
GVL_IHM.TranslationM3.State.SimulationModeActive;FALSE
GVL_IHM.TranslationM3.State.HeightInterlockBlocking;TRUE
GVL_IHM.TranslationM3.Cfg.CfgApproachSpeedTremie_Hz;REAL#10
GVL_IHM.TranslationM3.Cfg.CfgApproachSpeedMaintenance_Hz;REAL#10
GVL_IHM.TranslationM3.Cfg.CfgApproachSpeedP1_Hz;REAL#10
GVL_IHM.TranslationM3.Cfg.Initialized;TRUE
GVL_IHM.TranslationM3.Bypass.OperatorComm;FALSE
GVL_IHM.TranslationM3.Bypass.DriveComm;FALSE
GVL_IHM.TranslationM3.Bypass.ContactorFeedback;FALSE
GVL_IHM.TranslationM3.Bypass.PhaseRotation;FALSE
GVL_IHM.TranslationM3.Bypass.BrakeThermal;FALSE
GVL_IHM.TranslationM3.Bypass.LimitSwitch;FALSE
GVL_IHM.TranslationM3.Bypass.SensorIncoherent;FALSE
GVL_IHM.TranslationM3.Bypass.MinHeight;FALSE
GVL_IHM.TranslationM3.Bypass.MecaA;FALSE
GVL_IHM.TranslationM3.Bypass.MecaB;FALSE
GVL_IHM.TranslationM3.Bypass.Safety;FALSE
GVL_IHM.TranslationM3.Bypass.Process;FALSE
GVL_IHM.TranslationM3.Bypass.Global;FALSE
GVL_IHM.TranslationM3.Bypass.Initialized;TRUE
GVL_IHM.TranslationM3.Safety.Error;FALSE
GVL_IHM.TranslationM3.Safety.ErrorId;WORD#0
GVL_IHM.TranslationM3.Safety.ErrorOperatorComm;FALSE
GVL_IHM.TranslationM3.Safety.ErrorDriveComm;FALSE
GVL_IHM.TranslationM3.Safety.ErrorPhaseRotation;FALSE
GVL_IHM.TranslationM3.Safety.ErrorBrakeThermal;FALSE
GVL_IHM.TranslationM3.Safety.ErrorMecaB;FALSE
GVL_IHM.TranslationM3.Safety.ErrorMecaA;FALSE
GVL_IHM.TranslationM3.Safety.ErrorLimitSwitch;FALSE
GVL_IHM.TranslationM3.Safety.ErrorSensorIncoherent;FALSE
GVL_IHM.TranslationM3.Safety.SafeStop;TRUE
GVL_IHM.TranslationM3.Safety.PowerCutOff;FALSE
GVL_IHM.TranslationM3.Safety.BlockedBySafety;TRUE
GVL_IHM.TranslationM3.Safety.PowerCutOffSafety;FALSE
GVL_IHM.TranslationM3.Safety.SafeStopSafety;TRUE
