Timestamp_ms;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;M2TreuilBenne.State.Position_M;Modes.Cmd.SelJoystickWinch;M2TreuilBenne.Bucket.State.DeltaPosition_M;M1_BrakeIsOpen_DI;M1_BrakeRelease_RQ;M1_RelayAscent_RQ;M1_RelayDescent_RQ;M1_SpeedContactor_1_DQ;M1_SpeedContactor_2_DQ;M1_SpeedContactor_3_DQ;M1_SpeedContactor_4_DQ;M2_BrakeIsOpen_DI;M2_BrakeRelease_RQ;M2_RelayAscent_Close_RQ;M2_RelayDescent_Open_RQ;M2_SpeedContactor_1_DQ;M2_SpeedContactor_2_DQ;M2_SpeedContactor_3_DQ;M2_SpeedContactor_4_DQ;M1_M2_KoboldMeasureEnable_RQ;PRG_02_Acquisition.HwIn.Machine.M1_M2_KoboldBottomTouch_DI;JOY1Joystick.State.RawY;PRG_02_Acquisition.instJoystick.AxisCmdY.SpeedTgt;COD1_PresettTrigCmd;COD1_PresetValue;COD1_PosValue;PRG_02_Acquisition.instJoystick.ArmingPermit;PRG_02_Acquisition.instJoystick.ArmingPermitDenied;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_06_Outputs.Data.SyncContactorDiag.RelayFwdMismatch;M1M2Sync.State.Error;M1M2Sync.State.ErrorId;M1TreuilRetenue.State.Error;M1TreuilRetenue.State.ErrorId;M1TreuilRetenue.Safety.Error;M1TreuilRetenue.Safety.ErrorId;M2TreuilBenne.State.Error;M2TreuilBenne.State.ErrorId;M2TreuilBenne.Safety.Error;M2TreuilBenne.Safety.ErrorId;M2_TensionedCable_DI;M1M2_TopPositionFree_DI;M1TreuilRetenue.State.MeasuredSpeed_Mps;M2TreuilBenne.State.MeasuredSpeed_Mps;M1M2Sync.State.DeltaPos_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.SignedSpeed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.SignedSpeed_Mps;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_04_Treuils_Benne.Data.WinchM1State.CommandedAscent;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed
15124;7.85498046875;5.107421875;20.107421875;0;12.25244140625;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;-1.5;18.317056655883789;1;0;0;0
15226;7.85498046875;4.95849609375;19.95849609375;0;12.103515625;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;-1.5;19.309896469116211;1;0;0;0
15325;7.85498046875;4.819091796875;19.819091796875;0;11.964111328125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;20.2392578125;1;0;0;0
15425;7.85498046875;4.643310546875;19.643310546875;0;11.788330078125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;21.4111328125;1;0;0;0
15526;7.85498046875;4.485107421875;19.485107421875;0;11.630126953125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;22.4658203125;1;0;0;0
15629;7.85498046875;4.309326171875;19.309326171875;0;11.454345703125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;23.6376953125;1;0;0;0
15727;7.85498046875;4.151123046875;19.151123046875;0;11.296142578125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;24.6923828125;1;0;0;0
15829;7.85498046875;3.975341796875;18.975341796875;0;11.120361328125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;25.8642578125;1;0;0;0
15929;7.85498046875;3.817138671875;18.817138671875;0;10.962158203125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;26.9189453125;1;0;0;0
16032;7.85498046875;3.641357421875;18.641357421875;0;10.786376953125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;28.0908203125;1;0;0;0
16130;7.85498046875;3.483154296875;18.483154296875;0;10.628173828125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;29.1455078125;1;0;0;0
16232;7.85498046875;3.307373046875;18.307373046875;0;10.452392578125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;30.3173828125;1;0;0;0
16334;7.85498046875;3.131591796875;18.131591796875;0;10.276611328125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;31.4892578125;1;0;0;0
16433;7.85498046875;2.973388671875;17.973388671875;0;10.118408203125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;32.5439453125;1;0;0;0
16534;7.85498046875;2.797607421875;17.797607421875;0;9.942626953125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;33.7158203125;1;0;0;0
16633;7.85498046875;2.621826171875;17.621826171875;0;9.766845703125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;34.8876953125;1;0;0;0
16736;7.85498046875;2.463623046875;17.463623046875;0;9.608642578125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;35.9423828125;1;0;0;0
16838;7.85498046875;2.287841796875;17.287841796875;0;9.432861328125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;37.1142578125;1;0;0;0
16937;7.85498046875;2.129638671875;17.129638671875;0;9.274658203125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;38.1689453125;1;0;0;0
17038;7.85498046875;1.953857421875;16.953857421875;0;9.098876953125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;39.3408203125;1;0;0;0
17138;7.85498046875;1.795654296875;16.795654296875;0;8.940673828125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;40.3955078125;1;0;0;0
17239;7.85498046875;1.619873046875;16.619873046875;0;8.764892578125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;41.5673828125;1;0;0;0
17339;7.85498046875;1.444091796875;16.444091796875;0;8.589111328125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;42.7392578125;1;0;0;0
17440;7.85498046875;1.285888671875;16.285888671875;0;8.430908203125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;43.7939453125;1;0;0;0
17540;7.85498046875;1.110107421875;16.110107421875;0;8.255126953125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;44.9658203125;1;0;0;0
17639;7.85498046875;0.951904296875;15.951904296875;0;8.096923828125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;46.0205078125;1;0;0;0
17740;7.85498046875;0.793701171875;15.793701171875;0;7.938720703125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;47.0751953125;1;0;0;0
17842;7.85498046875;0.617919921875;15.617919921875;0;7.762939453125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;48.2470703125;1;0;0;0
17941;7.85498046875;0.459716796875;15.459716796875;0;7.604736328125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;49.3017578125;1;0;0;0
18042;7.85498046875;0.283935546875;15.283935546875;0;7.428955078125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;50.4736328125;1;0;0;0
18142;7.85498046875;0.108154296875;15.108154296875;0;7.253173828125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;51.6455078125;1;0;0;0
18243;7.85498046875;-0.067626953125;14.932373046875;0;7.077392578125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;52.8173828125;1;0;0;0
18343;7.85498046875;-0.225830078125;14.774169921875;0;6.919189453125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;53.8720703125;1;0;0;0
18444;7.85498046875;-0.401611328125;14.598388671875;0;6.743408203125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;55.0439453125;1;0;0;0
18542;7.85498046875;-0.559814453125;14.440185546875;0;6.585205078125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;56.0986328125;1;0;0;0
18643;7.85498046875;-0.718017578125;14.281982421875;0;6.427001953125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;57.1533203125;1;0;0;0
18745;7.85498046875;-0.893798828125;14.106201171875;0;6.251220703125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;-1.75;58.3251953125;1;0;0;0
18846;7.85498046875;-1.06689453125;13.93310546875;0;6.078125;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;2500;50;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;-1.5;59.479167938232422;1;0;0;0
18947;7.85498046875;-1.181396484375;13.818603515625;0;5.963623046875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4750;0;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;60.242511749267578;1;0;0;0
19048;7.85498046875;-1.271484375;13.728515625;0;5.87353515625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;60.843097686767578;1;0;0;0
19150;7.85498046875;-1.37158203125;13.62841796875;0;5.7734375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;61.510417938232422;1;0;0;0
19249;7.85498046875;-1.461669921875;13.538330078125;0;5.683349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;62.111003875732422;1;0;0;0
19349;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
19449;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
19549;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
19651;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
19749;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
19851;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
19952;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20051;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20151;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20253;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20353;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20452;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20552;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20653;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20751;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20853;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
20953;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21054;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21154;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21255;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21355;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21455;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21556;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21655;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21756;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21856;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
21956;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22056;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22156;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22257;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22357;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22457;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22557;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22657;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22759;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22860;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.511394500732422;1;0;0;0
22960;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.350341796875;0;0;62.511394500732422;1;0;0;0
23059;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.350341796875;0;0;62.511394500732422;1;0;0;0
23159;7.85498046875;-1.521728515625;13.478271484375;0;5.623291015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.350341796875;0;0;62.511394500732422;1;0;0;0
