Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;GVL_Troubleshooting.G_CycleSemiAuto.Idx104_DeadmanArmed;PRG_03_Modes_Cycle.instCycleSemiAuto.JoystickPull;PRG_03_Modes_Cycle.instCycleSemiAuto.M1FinalAscentStartReady;PRG_03_Modes_Cycle.instCycleSemiAuto.M2_SpeedStepApplied;PRG_03_Modes_Cycle.instCycleSemiAuto.BucketCmd.ReqHoldAscentP1AfterClose;PRG_03_Modes_Cycle.instCycleSemiAuto.Ax10bFallbackStopActive;PRG_03_Modes_Cycle.instCycleSemiAuto.AscentStartStopTimer.ET;PRG_03_Modes_Cycle.instCycleSemiAuto.Ax10bHandoffWaitTimer.ET;PRG_04_Treuils_Benne.Data.BucketCloseReached;PRG_04_Treuils_Benne.Data.BucketState.MechState.IsClosed;PRG_04_Treuils_Benne.Data.BucketState.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.BucketState.ActiveOffset_M;PRG_04_Treuils_Benne.Data.WinchM1State.Position_M;PRG_04_Treuils_Benne.Data.WinchM2State.Position_M;PRG_04_Treuils_Benne.Data.BucketState.M2PositionCorrected;PRG_04_Treuils_Benne.Data.BucketState.DeltaPositionCorrected_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.Speed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.Speed_Mps;GVL_Troubleshooting.G_CycleSemiAuto.Idx307_M1SpeedStepApplied;GVL_Troubleshooting.G_CycleSemiAuto.Idx308_M2SpeedStepApplied;GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx209_ArbitratedDirection;GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx209_ArbitratedDirection;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangePending;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx416_RestartRequired;GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx416_RestartRequired;PRG_04_Treuils_Benne.Data.WinchM2Safety.AscentPermit;PRG_04_Treuils_Benne.Data.WinchM2Safety.CableLimitAscent;PRG_06_Outputs.Data.ContactorMismatch;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx103_ContactorsReleased_DI;GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx103_ContactorsReleased_DI
9;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
20;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
29;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
39;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
50;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
59;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
69;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
79;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
89;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
99;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
109;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
121;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
129;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
139;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
149;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
159;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
182;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
189;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
200;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
209;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
220;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
229;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
239;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
249;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
259;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
269;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
280;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
289;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
299;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
309;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
320;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
329;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
340;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
350;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
359;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
369;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
380;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
389;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
399;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
409;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
420;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
429;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
439;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
450;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
459;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
469;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
480;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
489;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
499;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
509;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
520;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
529;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
539;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
549;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
559;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
569;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
579;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
589;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
599;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
610;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
620;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
629;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
640;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
649;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
659;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
669;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
681;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
689;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
699;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
709;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
720;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
729;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
739;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
749;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
759;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
769;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
780;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
789;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
800;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
809;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
820;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
829;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
839;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
849;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
859;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
869;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
880;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
889;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
899;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
909;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
920;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
929;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
941;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
949;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
959;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
969;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
979;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
989;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
999;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1010;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1020;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1029;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1040;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1049;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1059;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1069;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1079;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1089;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1100;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1111;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1120;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1129;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1140;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1149;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1159;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1187;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1199;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1209;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
1219;14;0;0;1;0;0;0;0;0;1;1;0.1611328125;15;8.02294921875;22.998779296875;8.02294921875;-0.024169921875;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
