Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;PRG_03_Modes_Cycle.instCycleSemiAuto.Lifecycle.Busy;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForOperator;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForProcess;PRG_03_Modes_Cycle.instCycleSemiAuto.Fault.Error;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_02_Acquisition.Data.Joystick.AtNeutralXY;PRG_02_Acquisition.Data.Joystick.AxisY.Deflection;PRG_02_Acquisition.Data.EncoderM1.Measurement.CablePosM;PRG_02_Acquisition.Data.EncoderM2.Measurement.CablePosM;M1TreuilRetenue.State.StepNumber;M2TreuilBenne.State.StepNumber;M1_M2_KoboldBottomTouch_DI;M1_M2_KoboldMeasureEnable_RQ;M3Translation.State.AtP1;M3Translation.State.AtTremie;M3Translation.State.EstimatedPosM3_M;PRG_04_Treuils_Benne.instWinchStateProjection.InterlockM2.MotorRequest;PRG_06_Outputs.instWinchOutputInterlockM2.MotorRequest;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;IoHw.Out.M1_RelayAscent_RQ;IoHw.Out.M2_RelayAscent_Close_RQ;IoHw.Out.M1_SpeedContactor_1_DQ;IoHw.Out.M2_SpeedContactor_1_DQ;M1_SpeedContactor_3_DQ;M2_SpeedContactor_3_DQ;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_05_Translation.TranslationFinalInterlockRequest.ReqTremieSemantic;M3_CommandWord;M3_SetpointFrequencyHz;M3_BrakeRelease_RQ;IoHw.In.Hardware.Operator.JoyXRaw_ANA1;IoHw.In.Hardware.Operator.JoyYRaw_ANA2;M1TreuilRetenue.Safety.ErrorMecaB;M1TreuilRetenue.Safety.ErrorId;IoHw.In.Hardware.Winch.M1_ContactorsReleased_DI;IoHw.In.Hardware.Winch.M2_ContactorsReleased_DI;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;IoHw.In.Hardware.Winch.M2_TensionedCable_DI;PRG_07_Supervision.instTroubleshootingView.WinchM2.Safety.ErrorId;PRG_02_Acquisition.instSimBench.MotorIsStalledM1;PRG_02_Acquisition.instSimBench.MotorIsStalledM2
15488;3;1;0;1;0;1;0;-100;8.5;14.2919921875;0;4;0;0;1;0;20;1;1;8.5;-0.7080078125;0;0;0;1;0;1;61.38671875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
15587;3;1;0;1;0;1;0;-100;8.5;14.1162109375;0;4;0;0;1;0;20;1;1;8.5;-0.8837890625;0;0;0;1;0;1;62.55859375;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
15689;3;1;0;1;0;1;0;-100;8.5;13.9580078125;0;4;0;0;1;0;20;1;1;8.5;-1.0419921875;0;0;0;1;0;1;63.61328125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
15789;3;1;0;1;0;1;0;-100;8.5;13.7822265625;0;4;0;0;1;0;20;1;1;8.5;-1.2177734375;0;0;0;1;0;1;64.78515625;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
15891;3;1;0;1;0;1;0;-100;8.5;13.6240234375;0;4;0;0;1;0;20;1;1;8.5;-1.3759765625;0;0;0;1;0;1;65.83984375;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
15990;3;1;0;1;0;1;0;-100;8.5;13.4482421875;0;4;0;0;1;0;20;1;1;8.5;-1.5517578125;0;0;0;1;0;1;67.01171875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16091;3;1;0;1;0;1;0;-100;8.5;13.2900390625;0;4;0;0;1;0;20;1;1;8.5;-1.7099609375;0;0;0;1;0;1;68.06640625;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16193;3;1;0;1;0;1;0;-100;8.5;13.1142578125;0;4;0;0;1;0;20;1;1;8.5;-1.8857421875;0;0;0;1;0;1;69.23828125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16294;3;1;0;1;0;1;0;-100;8.5;12.9384765625;0;4;0;0;1;0;20;1;1;8.5;-2.0615234375;0;0;0;1;0;1;70.41015625;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16393;3;1;0;1;0;1;0;-100;8.5;12.7802734375;0;4;0;0;1;0;20;1;1;8.5;-2.2197265625;0;0;0;1;0;1;71.46484375;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16494;3;1;0;1;0;1;0;-100;8.5;12.6044921875;0;4;0;0;1;0;20;1;1;8.5;-2.3955078125;0;0;0;1;0;1;72.63671875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16594;3;1;0;1;0;1;0;-100;8.5;12.4462890625;0;4;0;0;1;0;20;1;1;8.5;-2.5537109375;0;0;0;1;0;1;73.69140625;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16695;3;1;0;1;0;1;0;-100;8.5;12.2705078125;0;4;0;0;1;0;20;1;1;8.5;-2.7294921875;0;0;0;1;0;1;74.86328125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16794;3;1;0;1;0;1;0;-100;8.5;12.1123046875;0;4;0;0;1;0;20;1;1;8.5;-2.8876953125;0;0;0;1;0;1;75.91796875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16895;3;1;0;1;0;1;0;-100;8.5;11.9541015625;0;4;0;0;1;0;20;1;1;8.5;-3.0458984375;0;0;0;1;0;1;76.97265625;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
16995;3;1;0;1;0;1;0;-100;8.5;11.7783203125;0;4;0;0;1;0;20;1;1;8.5;-3.2216796875;0;0;0;1;0;1;78.14453125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17096;3;1;0;1;0;1;0;-100;8.5;11.6201171875;0;4;0;0;1;0;20;1;1;8.5;-3.3798828125;0;0;0;1;0;1;79.19921875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17197;3;1;0;1;0;1;0;-100;8.5;11.4443359375;0;4;0;0;1;0;20;1;1;8.5;-3.5556640625;0;0;0;1;0;1;80.37109375;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17297;3;1;0;1;0;1;0;-100;8.5;11.2861328125;0;4;0;0;1;0;20;1;1;8.5;-3.7138671875;0;0;0;1;0;1;81.42578125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17399;3;1;0;1;0;1;0;-100;8.5;11.1279296875;0;4;0;0;1;0;20;1;1;8.5;-3.8720703125;0;0;0;1;0;1;82.48046875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17498;3;1;0;1;0;1;0;-100;8.5;10.9521484375;0;4;0;0;1;0;20;1;1;8.5;-4.0478515625;0;0;0;1;0;1;83.65234375;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17600;3;1;0;1;0;1;0;-100;8.5;10.7939453125;0;4;0;0;1;0;20;1;1;8.5;-4.2060546875;0;0;0;1;0;1;84.70703125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17699;3;1;0;1;0;1;0;-100;8.5;10.6181640625;0;4;0;0;1;0;20;1;1;8.5;-4.3818359375;0;0;0;1;0;1;85.87890625;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17801;3;1;0;1;0;1;0;-100;8.5;10.4423828125;0;4;0;0;1;0;20;1;1;8.5;-4.5576171875;0;0;0;1;0;1;87.05078125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
17902;3;1;0;1;0;1;0;-100;8.5;10.2841796875;0;4;0;0;1;0;20;1;1;8.5;-4.7158203125;0;0;0;1;0;1;88.10546875;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
18002;3;1;0;1;0;1;0;-100;8.5;10.1083984375;0;4;0;0;1;0;20;1;1;8.5;-4.8916015625;0;0;0;1;0;1;89.27734375;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
18103;3;1;0;1;0;1;0;-100;8.5;9.9501953125;0;4;0;0;1;0;20;1;1;8.5;-5.0498046875;0;0;0;1;0;1;90.33203125;1;0;0;0;0;5000;0;0;0;1;0;1;1;0;0;0
18206;3;1;0;1;0;1;0;-100;8.5;9.781982421875;0;0;0;0;1;0;20;0;0;8.5;9.781982421875;0;0;0;0;0;0;91.453453063964844;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
18305;21;1;0;1;0;1;0;-100;8.5;9.69189453125;0;0;0;0;1;0;20;0;0;8.5;9.69189453125;0;0;0;0;0;0;92.054039001464844;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
18408;21;1;0;1;0;1;0;-100;8.5;9.591796875;0;0;0;0;1;0;20;0;0;8.5;9.591796875;0;0;0;0;0;0;92.721351623535156;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
18507;21;1;0;1;0;1;0;-100;8.5;9.49169921875;0;0;0;0;1;0;20;0;0;8.5;9.49169921875;0;0;0;0;0;0;93.388671875;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
18608;21;1;0;1;0;1;0;-100;8.5;9.441650390625;0;0;0;0;1;0;20;0;0;8.5;9.441650390625;0;0;0;0;0;0;93.722328186035156;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
18708;21;1;0;1;0;1;0;-100;8.5;9.441650390625;0;0;0;0;1;0;20;0;0;8.5;9.441650390625;0;0;0;0;0;0;93.722328186035156;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
18809;21;1;0;1;0;1;0;-100;8.5;9.441650390625;0;0;0;0;1;0;20;0;0;8.5;9.441650390625;0;0;0;0;0;0;93.722328186035156;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
18909;4;1;0;1;0;1;0;-100;8.47998046875;9.423095703125;1;1;0;0;1;0;20;1;1;8.47998046875;9.423095703125;0;0;0;0;0;0;93.712562561035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19010;4;1;0;1;0;1;0;-100;8.389892578125;9.339599609375;1;1;0;0;1;0;20;1;1;8.389892578125;9.339599609375;0;0;0;0;0;0;93.668617248535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19110;4;1;0;1;0;1;0;-100;8.289794921875;9.246826171875;1;1;0;0;1;0;20;1;1;8.289794921875;9.246826171875;0;0;0;0;0;0;93.619789123535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19212;4;1;0;1;0;1;0;-100;8.19970703125;9.163330078125;1;1;0;0;1;0;20;1;1;8.19970703125;9.163330078125;0;0;0;0;0;0;93.575843811035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19311;4;1;0;1;0;1;0;-100;8.109619140625;9.079833984375;1;1;0;0;1;0;20;1;1;8.109619140625;9.079833984375;0;0;0;0;0;0;93.531898498535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19413;4;1;0;1;0;1;0;-100;8.007080078125;8.984619140625;2;2;0;0;1;0;20;1;1;8.007080078125;8.984619140625;0;0;0;0;0;0;93.483070373535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19513;4;1;0;1;0;1;0;-100;7.89501953125;8.879150390625;2;2;0;0;1;0;20;1;1;7.89501953125;8.879150390625;0;0;0;0;0;0;93.439125061035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19614;4;1;0;1;0;1;0;-100;7.7705078125;8.761962890625;2;2;0;0;1;0;20;1;1;7.7705078125;8.761962890625;0;0;0;0;0;0;93.390296936035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19714;4;1;0;1;0;1;0;-100;7.658447265625;8.656494140625;2;2;0;0;1;0;20;1;1;7.658447265625;8.656494140625;0;0;0;0;0;0;93.346351623535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19817;4;1;0;1;0;1;0;-100;7.533935546875;8.539306640625;2;2;0;0;1;0;20;1;1;7.533935546875;8.539306640625;0;0;1;1;0;0;93.297523498535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
19917;4;1;0;1;0;1;0;-100;7.421875;8.433837890625;2;2;0;0;1;0;20;1;1;7.421875;8.433837890625;0;0;1;1;0;0;93.253578186035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20018;4;1;0;1;0;1;0;-100;7.27783203125;8.299072265625;3;3;0;0;1;0;20;1;1;7.27783203125;8.299072265625;0;0;1;1;0;0;93.191734313964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20117;4;1;0;1;0;1;0;-100;7.12890625;8.159912109375;3;3;0;0;1;0;20;1;1;7.12890625;8.159912109375;0;0;1;1;0;0;93.126625061035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20219;4;1;0;1;0;1;0;-100;6.994873046875;8.03466796875;3;3;0;0;1;0;20;1;1;6.994873046875;8.03466796875;0;0;1;1;0;0;93.068031311035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20319;4;1;0;1;0;1;0;-100;6.845947265625;7.8955078125;3;3;0;0;1;0;20;1;1;6.845947265625;7.8955078125;0;0;1;1;0;0;93.0029296875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20422;4;1;0;1;0;1;0;-100;6.7119140625;7.770263671875;3;3;0;0;1;0;20;1;1;6.7119140625;7.770263671875;0;0;1;1;0;0;92.9443359375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20521;4;1;0;1;0;1;0;-100;6.546875;7.616455078125;4;4;0;0;1;0;20;1;1;6.546875;7.616455078125;0;0;1;1;0;0;92.869468688964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20621;4;1;0;1;0;1;0;-100;6.388671875;7.46923828125;4;4;0;0;1;0;20;1;1;6.388671875;7.46923828125;0;0;1;1;0;0;92.796226501464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20722;4;1;0;1;0;1;0;-100;6.212890625;7.3056640625;4;4;0;0;1;0;20;1;1;6.212890625;7.3056640625;0;0;1;1;0;0;92.71484375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20823;4;1;0;1;0;1;0;-100;6.037109375;7.14208984375;4;4;0;0;1;0;20;1;1;6.037109375;7.14208984375;0;0;1;1;0;0;92.633460998535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
20923;4;1;0;1;0;1;0;-100;5.87890625;6.994873046875;4;4;0;0;1;0;20;1;1;5.87890625;6.994873046875;0;0;1;1;1;1;92.560218811035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21023;4;1;0;1;0;1;0;-100;5.703125;6.831298828125;4;4;0;0;1;0;20;1;1;5.703125;6.831298828125;0;0;1;1;1;1;92.478843688964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21123;4;1;0;1;0;1;0;-100;5.544921875;6.68408203125;4;4;0;0;1;0;20;1;1;5.544921875;6.68408203125;0;0;1;1;1;1;92.405601501464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21225;4;1;0;1;0;1;0;-100;5.369140625;6.5205078125;4;4;0;0;1;0;20;1;1;5.369140625;6.5205078125;0;0;1;1;1;1;92.32421875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21325;4;1;0;1;0;1;0;-100;5.2109375;6.373291015625;4;4;0;0;1;0;20;1;1;5.2109375;6.373291015625;0;0;1;1;1;1;92.2509765625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21426;4;1;0;1;0;1;0;-100;5.03515625;6.209716796875;4;4;0;0;1;0;20;1;1;5.03515625;6.209716796875;0;0;1;1;1;1;92.169593811035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21526;4;1;0;1;0;1;0;-100;4.876953125;6.0625;4;4;0;0;1;0;20;1;1;4.876953125;6.0625;0;0;1;1;1;1;92.096351623535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21628;4;1;0;1;0;1;0;-100;4.701171875;5.89892578125;4;4;0;0;1;0;20;1;1;4.701171875;5.89892578125;0;0;1;1;1;1;92.014976501464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21729;4;1;0;1;0;1;0;-100;4.54296875;5.751708984375;4;4;0;0;1;0;20;1;1;4.54296875;5.751708984375;0;0;1;1;1;1;91.941734313964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21827;4;1;0;1;0;1;0;-100;4.384765625;5.6044921875;4;4;0;0;1;0;20;1;1;4.384765625;5.6044921875;0;0;1;1;1;1;91.868492126464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
21929;4;1;0;1;0;1;0;-100;4.208984375;5.44091796875;4;4;0;0;1;0;20;1;1;4.208984375;5.44091796875;0;0;1;1;1;1;91.787109375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22028;4;1;0;1;0;1;0;-100;4.05078125;5.293701171875;4;4;0;0;1;0;20;1;1;4.05078125;5.293701171875;0;0;1;1;1;1;91.7138671875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22131;5;1;0;1;0;1;0;-100;3.875;5.130126953125;4;4;0;1;1;0;20;1;1;3.875;5.130126953125;0;0;1;1;1;1;91.632484436035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22230;5;1;0;1;0;1;0;-100;3.716796875;4.98291015625;4;4;0;1;1;0;20;1;1;3.716796875;4.98291015625;0;0;1;1;1;1;91.559242248535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22331;5;1;0;1;0;1;0;-100;3.541015625;4.8193359375;4;4;0;1;1;0;20;1;1;3.541015625;4.8193359375;0;0;1;1;1;1;91.477867126464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22430;5;1;0;1;0;1;0;-100;3.3828125;4.672119140625;4;4;0;1;1;0;20;1;1;3.3828125;4.672119140625;0;0;1;1;1;1;91.404624938964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22532;5;1;0;1;0;1;0;-100;3.20703125;4.508544921875;4;4;0;1;1;0;20;1;1;3.20703125;4.508544921875;0;0;1;1;1;1;91.3232421875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22631;6;1;0;1;0;1;0;-100;3.048828125;4.361328125;4;4;0;1;1;0;20;1;1;3.048828125;4.361328125;0;0;1;1;1;1;91.25;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22732;6;1;0;1;0;1;0;-100;2.873046875;4.19775390625;4;4;0;1;1;0;20;1;1;2.873046875;4.19775390625;0;0;1;1;1;1;91.168617248535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22832;6;1;0;1;0;1;0;-100;2.71484375;4.050537109375;4;4;0;1;1;0;20;1;1;2.71484375;4.050537109375;0;0;1;1;1;1;91.095375061035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
22933;6;1;0;1;0;1;0;-100;2.556640625;3.9033203125;4;4;0;1;1;0;20;1;1;2.556640625;3.9033203125;0;0;1;1;1;1;91.022132873535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23033;6;1;0;1;0;1;0;-100;2.380859375;3.73974609375;4;4;0;1;1;0;20;1;1;2.380859375;3.73974609375;0;0;1;1;1;1;90.940757751464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23133;7;1;0;1;0;1;0;-100;2.205078125;3.576171875;4;4;0;1;1;0;20;1;1;2.205078125;3.576171875;0;0;1;1;1;1;90.859375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23234;7;1;0;1;0;1;0;-100;2.046875;3.428955078125;4;4;0;1;1;0;20;1;1;2.046875;3.428955078125;0;0;1;1;1;1;90.7861328125;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23335;7;1;0;1;0;1;0;-100;1.87109375;3.265380859375;4;4;0;1;1;0;20;1;1;1.87109375;3.265380859375;0;0;1;1;1;1;90.704750061035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23436;7;1;0;1;0;1;0;-100;1.6953125;3.101806640625;4;4;0;1;1;0;20;1;1;1.6953125;3.101806640625;0;0;1;1;1;1;90.623374938964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23537;7;1;0;1;0;1;0;-100;1.537109375;2.95458984375;4;4;0;1;1;0;20;1;1;1.537109375;2.95458984375;0;0;1;1;1;1;90.550132751464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23637;7;1;0;1;0;1;0;-100;1.37890625;2.807373046875;4;4;0;1;1;0;20;1;1;1.37890625;2.807373046875;0;0;1;1;1;1;90.476890563964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23741;7;1;0;1;0;1;0;-100;1.203125;2.643798828125;4;4;0;1;1;0;20;1;1;1.203125;2.643798828125;0;0;1;1;1;1;90.3955078125;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23838;7;1;0;1;0;1;0;-100;1.044921875;2.49658203125;4;4;0;1;1;0;20;1;1;1.044921875;2.49658203125;0;0;1;1;1;1;90.322265625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
23940;7;1;0;1;0;1;0;-100;0.869140625;2.3330078125;4;4;0;1;1;0;20;1;1;0.869140625;2.3330078125;0;0;1;1;1;1;90.240882873535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24040;7;1;0;1;0;1;0;-100;0.7109375;2.185791015625;4;4;0;1;1;0;20;1;1;0.7109375;2.185791015625;0;0;1;1;1;1;90.167640686035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24141;7;1;0;1;0;1;0;-100;0.53515625;2.022216796875;4;4;0;1;1;0;20;1;1;0.53515625;2.022216796875;0;0;1;1;1;1;90.086265563964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24241;7;1;0;1;0;1;0;-100;0.376953125;1.875;4;4;0;1;1;0;20;1;1;0.376953125;1.875;0;0;1;1;1;1;90.013023376464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24341;7;1;0;1;0;1;0;-100;0.201171875;1.71142578125;4;4;0;1;1;0;20;1;1;0.201171875;1.71142578125;0;0;1;1;1;1;89.931640625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24441;7;1;0;1;0;1;0;-100;0.04296875;1.564208984375;4;4;0;1;1;0;20;1;1;0.04296875;1.564208984375;0;0;1;1;1;1;89.8583984375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24543;7;1;0;1;0;1;0;-100;-0.1328125;1.400634765625;4;4;0;1;1;0;20;1;1;-0.1328125;1.400634765625;0;0;1;1;1;1;89.777015686035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24643;7;1;0;1;0;1;0;-100;-0.30859375;1.237060546875;4;4;0;1;1;0;20;1;1;-0.30859375;1.237060546875;0;0;1;1;1;1;89.695640563964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24744;7;1;0;1;0;1;0;-100;-0.466796875;1.08984375;4;4;0;1;1;0;20;1;1;-0.466796875;1.08984375;0;0;1;1;1;1;89.622398376464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24843;7;1;0;1;0;1;0;-100;-0.625;0.942626953125;4;4;0;1;1;0;20;1;1;-0.625;0.942626953125;0;0;1;1;1;1;89.549156188964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
24943;7;1;0;1;0;1;0;-100;-0.80078125;0.779052734375;4;4;0;1;1;0;20;1;1;-0.80078125;0.779052734375;0;0;1;1;1;1;89.4677734375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25043;7;1;0;1;0;1;0;-100;-0.958984375;0.6318359375;4;4;0;1;1;0;20;1;1;-0.958984375;0.6318359375;0;0;1;1;1;1;89.39453125;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25144;7;1;0;1;0;1;0;-100;-1.134765625;0.46826171875;4;4;0;1;1;0;20;1;1;-1.134765625;0.46826171875;0;0;1;1;1;1;89.313148498535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25243;7;1;0;1;0;1;0;-100;-1.29296875;0.321044921875;4;4;0;1;1;0;20;1;1;-1.29296875;0.321044921875;0;0;1;1;1;1;89.239906311035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25344;7;1;0;1;0;1;0;-100;-1.46875;0.157470703125;4;4;0;1;1;0;20;1;1;-1.46875;0.157470703125;0;0;1;1;1;1;89.158531188964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25443;7;1;0;1;0;1;0;-100;-1.626953125;0.01025390625;4;4;0;1;1;0;20;1;1;-1.626953125;0.01025390625;0;0;1;1;1;1;89.085289001464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25545;7;1;0;1;0;1;0;-100;-1.78515625;-0.136962890625;4;4;0;1;1;0;20;1;1;-1.78515625;-0.136962890625;0;0;1;1;1;1;89.012046813964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25644;7;1;0;1;0;1;0;-100;-1.9609375;-0.300537109375;4;4;0;1;1;0;20;1;1;-1.9609375;-0.300537109375;0;0;1;1;1;1;88.9306640625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25745;7;1;0;1;0;1;0;-100;-2.119140625;-0.44775390625;4;4;0;1;1;0;20;1;1;-2.119140625;-0.44775390625;0;0;1;1;1;1;88.857421875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25845;7;1;0;1;0;1;0;-100;-2.294921875;-0.611328125;4;4;0;1;1;0;20;1;1;-2.294921875;-0.611328125;0;0;1;1;1;1;88.776039123535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
25947;7;1;0;1;0;1;0;-100;-2.470703125;-0.77490234375;4;4;0;1;1;0;20;1;1;-2.470703125;-0.77490234375;0;0;1;1;1;1;88.694664001464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26047;7;1;0;1;0;1;0;-100;-2.62890625;-0.922119140625;4;4;0;1;1;0;20;1;1;-2.62890625;-0.922119140625;0;0;1;1;1;1;88.621421813964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26148;7;1;0;1;0;1;0;-100;-2.8046875;-1.085693359375;4;4;0;1;1;0;20;1;1;-2.8046875;-1.085693359375;0;0;1;1;1;1;88.5400390625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26248;7;1;0;1;0;1;0;-100;-2.962890625;-1.23291015625;4;4;0;1;1;0;20;1;1;-2.962890625;-1.23291015625;0;0;1;1;1;1;88.466796875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26350;7;1;0;1;0;1;0;-100;-3.138671875;-1.396484375;4;4;0;1;1;0;20;1;1;-3.138671875;-1.396484375;0;0;1;1;1;1;88.385414123535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26450;7;1;0;1;0;1;0;-100;-3.296875;-1.543701171875;4;4;0;1;1;0;20;1;1;-3.296875;-1.543701171875;0;0;1;1;1;1;88.312171936035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
