Timestamp_ms;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;M2TreuilBenne.State.Position_M;Modes.Cmd.SelJoystickWinch;M2TreuilBenne.Bucket.State.DeltaPosition_M;M1_BrakeIsOpen_DI;M1_BrakeRelease_RQ;M1_RelayAscent_RQ;M1_RelayDescent_RQ;M1_SpeedContactor_1_DQ;M1_SpeedContactor_2_DQ;M1_SpeedContactor_3_DQ;M1_SpeedContactor_4_DQ;M2_BrakeIsOpen_DI;M2_BrakeRelease_RQ;M2_RelayAscent_Close_RQ;M2_RelayDescent_Open_RQ;M2_SpeedContactor_1_DQ;M2_SpeedContactor_2_DQ;M2_SpeedContactor_3_DQ;M2_SpeedContactor_4_DQ;M1_M2_KoboldMeasureEnable_RQ;PRG_02_Acquisition.HwIn.Machine.M1_M2_KoboldBottomTouch_DI;JOY1Joystick.State.RawY;PRG_02_Acquisition.instJoystick.AxisCmdY.SpeedTgt;COD1_PresettTrigCmd;COD1_PresetValue;COD1_PosValue;PRG_02_Acquisition.instJoystick.ArmingPermit;PRG_02_Acquisition.instJoystick.ArmingPermitDenied;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_06_Outputs.Data.SyncContactorDiag.RelayFwdMismatch;M1M2Sync.State.Error;M1M2Sync.State.ErrorId;M1TreuilRetenue.State.Error;M1TreuilRetenue.State.ErrorId;M1TreuilRetenue.Safety.Error;M1TreuilRetenue.Safety.ErrorId;M2TreuilBenne.State.Error;M2TreuilBenne.State.ErrorId;M2TreuilBenne.Safety.Error;M2TreuilBenne.Safety.ErrorId;M2_TensionedCable_DI;M1M2_TopPositionFree_DI;M1TreuilRetenue.State.MeasuredSpeed_Mps;M2TreuilBenne.State.MeasuredSpeed_Mps;M1M2Sync.State.DeltaPos_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.SignedSpeed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.SignedSpeed_Mps;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_04_Treuils_Benne.Data.WinchM1State.CommandedAscent;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed
1022;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1123;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1224;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1324;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1425;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1526;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1628;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1729;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1829;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
1930;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2031;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2131;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2232;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2334;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2434;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2534;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2636;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2735;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2834;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
2934;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3035;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3135;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3236;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3337;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3438;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3541;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3640;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3741;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3840;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
3940;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4041;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4142;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4242;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4345;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4444;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4544;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4847;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4644;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4582;8.3599996566772461;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4745;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4217;15.659999847412109;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4846;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3803;23.940000534057617;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
4946;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3408;31.840000152587891;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5046;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3263;34.7400016784668;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5147;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3047;39.060001373291016;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5248;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2712;45.7599983215332;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5348;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2325;53.500003814697266;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5448;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;64;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5550;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1692;66.159996032714844;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5650;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1477;70.459999084472656;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5750;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1162;76.760002136230469;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5852;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;793;84.139999389648438;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
5952;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;94.239997863769531;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6055;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;98.040000915527344;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6154;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6257;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6358;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6459;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6558;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6659;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6758;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6860;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
6960;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7062;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7162;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7262;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7363;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7464;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7564;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7665;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7765;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7865;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
7966;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
8067;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
8167;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
8266;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
8366;6.41357421875;-1.05419921875;13.94580078125;0;7.5322265625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.78515625;1;0;0;0
